shap_TyreAge,shap_LapTimeDelta,shap_GapAhead,shap_LapsRemaining,shap_Position,shap_CompoundIdx,shap_TrackTemp,shap_Rainfall,shap_SpeedST
0.8570228967587872,0.712827305536992,0.4106531842147194,0.3729533704174549,0.20823434088971313,0.11148624586861416,0.17033203895704557,0.09320389685754389,0.06539506362504802
0.7729135029211841,0.7549108025087684,0.423789821898874,0.38241233942138275,0.2495978570107558,0.21887179490054667,0.19370121211763974,0.2083591313288543,0.10076192435408453
0.7740556976116715,0.6399141962841135,0.4004226727343192,0.41755496640399775,0.2490469063517103,0.19299044969681067,0.24567355686135525,0.12431890888455711,0.053951826599119485
0.8163283191500974,0.6977599499641927,0.42484079496716665,0.36330012554567676,0.18885452149822662,0.23306529503959145,0.1459760752200039,0.08595477632259335,0.09654087618324142
0.9701025500095758,0.7348129358481228,0.43344164095157584,0.31395678759417645,0.29867510348005044,0.16852029974178911,0.09343436338203046,0.13006849883741,0.08760612435678848
0.8609491391695333,0.666844518572443,0.42481919562904846,0.38712743056125465,0.2283465245378449,0.1781764626166882,0.13691296134833994,0.09084830335485103,0.08839969699677133
0.7626404119895924,0.7537297033050854,0.5445471716202294,0.2395744471932359,0.2102858642312878,0.14094176619386248,0.202775892378399,0.07434640460561256,0.011727372653420692
0.8415646238500616,0.7314732323089823,0.38387119080416154,0.37714518817474707,0.2959227113338153,0.1971792629493242,0.22020189931109002,0.12513478535965752,0.11532232702508272
0.8623000603847795,0.7897182224692543,0.4875732569902058,0.3685049027665387,0.3066352214957889,0.17721407360215707,0.14899372664008953,0.1436762239849432,0.08132531582630725
0.835806472738073,0.6530250727302227,0.46679532273433455,0.29380248245851565,0.2719079288407455,0.18548781763022523,0.18565904251135507,-0.004401810798151787,0.0691725091566309
0.88258254085958,0.748805508635695,0.4993987032233604,0.2947882771213689,0.27230473254987636,0.26116773061650483,0.17502069173065649,0.11305640698365713,0.004904740760494006
0.835530781840837,0.7314104736684136,0.43716944146443437,0.311050090958043,0.2986804461940461,0.17113179200177606,0.1631472950954916,0.09777780170349772,0.010141358407237136
0.8158407695452791,0.7556731074172015,0.3130161114359439,0.371156456045723,0.1776241830224528,0.15932674326412333,0.20766732057066611,0.09028681120001908,0.08836090201719154
0.81123947178726,0.7153878174027386,0.45606066984052906,0.4208243804525774,0.2028806021687034,0.1235950719400194,0.1963763506945601,0.05054032585756354,0.034335590902556674
0.8447195308137517,0.7380059621605042,0.5138448832588836,0.4353879389614484,0.2250505786924203,0.14036538282212074,0.2822295183605709,0.19408705188062145,0.014467134101412753
0.857955605379625,0.7202473489783037,0.45624350476350695,0.25736534504614567,0.24392769608689996,0.19273338513434055,0.10678751638906385,0.035190833973885186,0.10548844487600746
0.8763073994439005,0.6873081462011393,0.4643903986714605,0.3818900013262189,0.26924924397815786,0.23040003859425576,0.1366878646330739,0.1313800722407828,0.07167663911083183
0.90662503238483,0.6728581399102117,0.43266328245538543,0.4014270232591054,0.30013518905416386,0.23557985041250065,0.049562774278035,0.11315427306110987,-0.010713292121882156
0.841422857196064,0.6555812817155939,0.43946710558707985,0.31005407548727043,0.18850571301429764,0.20031376709563795,0.14810907654787853,0.24856704227940182,0.11346582267497121
0.8986835639162786,0.7299425029584776,0.4400246892242475,0.38734553992429915,0.2789349334432755,0.2563458447602403,0.232803986123903,0.15513207462404174,-0.017820959809595555
0.8924545910170506,0.7924063542928537,0.4628925993614507,0.370171174449166,0.2544295671614317,0.26170813437116597,0.20208731154826284,-0.015670156711990568,0.16627987999975702
0.8903036386955097,0.7479645150155397,0.4773970973474576,0.35330581057347965,0.2837443032391995,0.11143538832956201,0.1413183436241852,0.17596886818185287,0.1043910828816419
0.8303829340389638,0.7652667461360486,0.5197648888578994,0.32786838096854615,0.30477554870497664,0.12392324237603324,0.16254154775496887,0.12162130553489103,0.0854475206631082
0.7831452843304912,0.7201029496309787,0.48871568958359124,0.35412014656308893,0.2038508097465117,0.2567526334125523,0.1811208531933442,0.16876825541496585,-0.0018933793909505989
0.8069581652764082,0.6507005008748024,0.5061551658343393,0.2955006305205435,0.21362343847437834,0.17440591844938014,0.1298870514813262,0.09424255219714318,-0.01961038426902502
0.8577795299440517,0.6410750685914781,0.39034779570793665,0.42828909134796456,0.3148334266932379,0.22273871381918858,0.14422703134480766,0.007485178046261615,0.05619129151600846
0.8968866262580356,0.7244123505935613,0.4959393843416699,0.38160515845655685,0.32198708372361984,0.18424528602874882,0.1656244540050778,0.1371583830581209,-0.01776318795198667
0.8306063889282757,0.6559841860834557,0.39296617927508304,0.3374336602143067,0.2732968046975308,0.19518001084693376,0.18036787954956818,0.018837594359711773,0.09892576853213772
0.7901439592079624,0.7326544918652234,0.48435405556767663,0.42544715155808227,0.21936371646926367,0.21198740687862788,0.2045607063979744,0.13243925693436795,0.04296006572268233
0.8567297243598857,0.7146898708136588,0.46731262939995205,0.31409009425885714,0.2402889999660731,0.19141462207386642,0.12109414412164947,0.1229410212061311,0.01533071339697533
0.8450467295679538,0.735998420092004,0.40087174810607734,0.30464353734701066,0.3124798449076158,0.21020858402828976,0.1480228993255165,0.09740928177507652,0.024181183166208944
0.9053460192470668,0.6848570967955299,0.47025370519261417,0.36737900079764446,0.26486868695870364,0.0960607290829419,0.07704195761653392,0.09514025622660725,0.09738988523877966
0.8785215857800107,0.6164908872265659,0.4506882876657079,0.41431037132149257,0.2565902714723713,0.2703853628928519,0.09867720615722791,0.06206112940543734,0.023047827881386315
0.7790905412202583,0.72709271726815,0.42321696255232844,0.314572839527976,0.20493992967189367,0.15870006300601858,0.13752069269967424,0.06953916936187357,0.12213324746775946
0.8820663891484144,0.7073947420464933,0.4293911311446994,0.4016571437481027,0.1953502044844042,0.27136230044266635,0.258356123352469,0.1479592655221386,0.03598813322657021
0.8808772339017221,0.7546950127960445,0.510582328643802,0.340841727159941,0.18655458936669567,0.2377059803891955,0.23151254972090607,0.17349685181328378,0.07040874555291088
0.7952724235350986,0.7225573061216998,0.44441907051845475,0.3532752247594363,0.3415125981111383,0.17334298838548584,0.1699300311735805,0.04361212435003915,0.1301505473639059
0.7946124888657623,0.7438292535701373,0.45379267230157294,0.35080789404573426,0.26370377087834407,0.22796876591129842,0.15141160026231618,0.10637447664273116,0.03622112599687723
0.9135255101668788,0.7089856032026111,0.4252536865023493,0.28310380096430454,0.2845023544214786,0.14553467177104898,0.17446035554311853,0.11099309411996791,0.06884165303328857
0.860535795513648,0.8095835141437303,0.5025846900773586,0.35556374723622547,0.26591909383624845,0.15076019898625878,0.21409003205866162,0.14824147688805267,0.004979701960707364
0.9105936655647213,0.7151205576122175,0.40224517007328153,0.2979910816542729,0.294978021165264,0.10469327826313847,0.12590331838437713,0.2098971734179508,0.08284114115737931
0.7898000734068839,0.5916874444329961,0.4062971885016049,0.41608850605255004,0.25590216370412167,0.22848499863713143,0.10141488882006114,0.13780231666848414,0.03157986922205442
0.8659614943239393,0.8153485445304902,0.5221036118011433,0.44493709383984875,0.17621541639578076,0.21800331829268577,0.13133864402624168,0.14800139569226517,0.06281430683104051
0.8553807477285347,0.747456900998794,0.5731971165861488,0.3445533805628107,0.27547681531182727,0.23726311663789193,0.07728319438736965,0.1348648942811608,0.10998109618367857
0.6758741849893614,0.7065328444586962,0.43108167467502045,0.3282171151568509,0.20969814324567831,0.19563629491424306,0.2111749341402523,0.07356655774515855,0.14775961671192644
0.7646912383556761,0.7289252398419488,0.41781457337560846,0.35639780308017105,0.2300898316455562,0.22453770664436218,0.10515002240027274,0.1294010001011204,0.09369463409308562
0.8721929544475185,0.6610286535332982,0.485110578451663,0.32084528254777145,0.21532874514865885,0.17906243387845994,0.15617313411905043,0.1534750500646373,0.03631035573944951
0.743484205559085,0.6283653268697529,0.524317879778056,0.3627446836976326,0.22237758302536417,0.18783509075359983,0.2735609744877674,0.07566189107479455,0.15891400801481886
0.780312264274007,0.6542032028685192,0.4730855586179381,0.3276419553410489,0.21585577289674607,0.2179314566068023,0.17733844736141846,0.06192723914572708,-0.04188686180889177
0.8732506529525909,0.7390849446720038,0.5024397892353519,0.3531044619960665,0.32469851841671377,0.145966391470399,0.1245523040214943,0.026067803480999296,0.09038319323696231
0.7972535381733782,0.7299339500457497,0.4356633237459047,0.4438522440296602,0.2645307151618143,0.15509330421299364,0.0815326920368374,0.05470938329507424,-0.04622848695178976
0.8778995515661588,0.7223425412083276,0.44909338087810935,0.3163350919024705,0.24233557373046744,0.22320074254448521,0.18955665435653035,0.09477049231160374,-0.032642712906450516
0.8361311397635043,0.7439795242252564,0.43185029897893124,0.3010914708240028,0.25918403007045704,0.1567986101355607,0.2086388033163305,0.1486974997737748,-0.03896491067482108
0.8417319827763357,0.7301950278475748,0.4450217235695314,0.3301367253698866,0.3153482031186765,0.24725375789052412,0.09513419063170109,0.058305745262075465,0.051988177662760995
0.8459530817298897,0.8076101165093655,0.4998631573985339,0.3233827686418839,0.2444003703664484,0.15743095662058337,0.2282611062018654,0.1199488461970506,0.09552749855689728
0.8871981016268558,0.6950522933861417,0.39806668684381225,0.33202649026012143,0.18619163796334537,0.20171959391567149,0.14191733984517046,0.15463821977904274,0.1374378607086823
0.8932593666182518,0.74140366889628,0.4515323119045905,0.31680918631404953,0.25444579468083195,0.21981815303058336,0.2325583849342026,0.11505264385917417,0.14704552189464115
0.8550628400997584,0.6981593994182166,0.38166344150673437,0.4175273365630201,0.21639087341070423,0.16640649411859332,0.10548960465971723,0.07641172814311673,-0.002241062199080379
0.8566783887417574,0.6444235615477849,0.4199493369620175,0.26580083087322665,0.21743986068106463,0.194566018296401,0.05980810693035343,0.1998707269209028,0.027794141253731416
0.888546204199513,0.6550335603369283,0.4233616218970012,0.4256345170701184,0.20748285547728595,0.19198001010033966,0.10001671929857142,0.08981294799936468,0.07385239527429883
0.8715349996410174,0.6999158416175281,0.3891107309289764,0.36076791262348196,0.29063797017938847,0.13177445821149442,0.1259256077206532,0.16419267839953422,0.013984694571088238
0.8979436762251972,0.7319556681510019,0.3577124445725933,0.3478618066284839,0.28746607812919156,0.1991995278138251,0.08790150889007628,0.18728173753106905,0.1509090434309116
0.8159069410500077,0.7286129667178002,0.38734839186853903,0.36435998446680057,0.29791742136572763,0.12269220752730613,0.12310645141248178,0.09448499990634311,0.11714808644013558
0.8516576025578125,0.7459761831416751,0.4808287172018251,0.32777284609360774,0.23169649101640719,0.1600600122622081,0.14712485148635257,0.18153939481389628,0.04293625440207928
0.880510940497339,0.7412895407880508,0.396240525208865,0.3997546083832354,0.28417421389808895,0.17177617896839403,0.08255809623242019,0.16778882256039052,-0.036866761354234015
0.8439522215380576,0.6556925157301233,0.44323508757682173,0.2934050547753602,0.19530361332138732,0.21794887885299893,0.11759774700763409,0.019119907669676597,0.037055146683026285
0.7610883189736182,0.7376811097272161,0.5033131054882564,0.3710860386119097,0.2744273612134396,0.10183729424748399,0.16886542601554505,0.13125903217943335,0.08275074929228118
0.8995263747636917,0.7340830100274178,0.4027761085277834,0.3216849449762656,0.33969034353622957,0.1392628187673915,0.20300597601466447,0.07750012361961126,0.1096608267320416
0.7510084454432984,0.6810434954140627,0.5560105429379372,0.39629275307605555,0.27107038020137636,0.16420287562815905,0.13604158737775907,0.15306721868628298,0.0768972651083791
0.8433293017519714,0.7460037970299123,0.40704934486327166,0.3609435928911311,0.15195191716487705,0.17265548732099922,0.1903683666344627,0.09456532712429591,0.00524312237587686
0.9279209537015434,0.7321309411744765,0.4362764080897659,0.3347911313749805,0.16603745453733593,0.18156180105297998,0.19132001449253708,0.1022928741674123,-0.04096922015088081
0.7535544476058872,0.5902179008388893,0.5311639675126778,0.4523405900371784,0.28640918435242874,0.2594659592404136,0.12058656202439523,0.12166997678270353,0.044486961354914444
0.8042736838672401,0.6713646059376651,0.4315212506700749,0.3457004094974295,0.21315677372008968,0.1590027715646491,0.1770308694325493,0.12976210969595606,0.09731751613504741
0.8712891238042895,0.6546847739998128,0.39863529910876416,0.21605942191271663,0.32052345327908865,0.08207022380227061,0.12102786954007944,0.03802165611039674,0.0558492675242501
0.8335777568568007,0.8185310263210639,0.46347194070759307,0.3320616006061614,0.24582143203286988,0.19078752633769744,0.10230468768546794,0.1614856365081966,0.02424762568253377
0.8248386578208613,0.7714059081538494,0.3421899124697721,0.29558889088144263,0.21786806499193612,0.1399792649168244,0.13859899890145227,0.12712518964420694,0.056170920210880604
0.8978876620290392,0.7729005636628145,0.5393433675747659,0.3670252524364268,0.26026161436622014,0.203570872499398,0.09242745070791483,0.03502392340611288,-0.03962813320627609
0.752043141013822,0.7128440205873512,0.4989248464321153,0.42427740070897596,0.16095377097806174,0.2412811138055788,0.1266737028335308,0.09335212992065405,-0.015598888786788015
0.7743384136123568,0.7744912801842851,0.4402019799311262,0.33999458161493656,0.20438193292694523,0.27035704175132924,0.1475951090907088,0.051892983893842004,0.08146960314532906
0.8413597846042085,0.7325309301528558,0.36402862306064315,0.29686746117093943,0.266657104095808,0.2434067205202231,0.14321267868610194,0.10519829025948285,0.09120611796469494
0.8508392698724925,0.6478113933035992,0.38793819411154085,0.3648190925412597,0.1807324751162943,0.15379192720415974,0.17633128475349988,0.09280239502692181,0.06857220447554377
0.8231148347242637,0.7114828356736702,0.5187797376796464,0.41614078788003506,0.2546486908670436,0.25082980117067766,0.17679303586311496,0.0480620285770929,0.04500431082200749
0.8871065381614158,0.6799591879792553,0.47783673729881815,0.3083737505167368,0.1981135706480466,0.172029818380735,0.1059117645255615,0.07666879821042154,0.004937760669458807
0.8051910982354826,0.7838201161000332,0.4677764136282625,0.3098965962562929,0.24835215134130284,0.23638597742032516,0.16511578598693624,0.07004596731914114,-0.042972688082407964
0.8892286835080012,0.7577133163231998,0.48558288913535674,0.39880010480307493,0.25590973421481333,0.21990348293546058,0.2551351972508997,0.07260448710719586,0.08796227006598996
0.88228117391969,0.7458172871455926,0.34787519027025515,0.3166018219350928,0.2872315116038179,0.24743770824312347,0.13962791483149065,0.06575202098553402,0.027481786605440928
0.8373210196620201,0.7279642386337868,0.4530846100980365,0.3383057011979304,0.1973069855807077,0.1912540829087578,0.25354738889755984,0.1890798234517368,0.07625351352751028
0.8714160361895782,0.6728163811046484,0.47832301897644813,0.33844488345473417,0.21799285187047035,0.18860582704509002,0.12699949927424592,0.05750662887084538,0.05751678657001897
0.8647602963902208,0.7478551150453633,0.477664345551093,0.3453995191863288,0.1474873976601375,0.20036953079742714,0.20409069222458237,0.1439503765990572,0.024242557812628615
0.7080125044732867,0.630613817337648,0.4960065877569725,0.3228577933940752,0.34752386612343505,0.11516344575084564,0.1619990599208432,0.1287960940038041,0.06482957234599822
0.8749749599373937,0.7891667288672408,0.42116323644915943,0.2743175054715081,0.20730304728883286,0.20736145689786017,0.16428906175049046,0.07764740826312491,0.12651273965395246
0.9080307764427318,0.7080033337850828,0.39874635249634427,0.317493301434964,0.32850843233058225,0.17529148006118622,0.19956109903852293,0.1521668349404517,0.07457912949709145
0.7760558273998783,0.706281642026366,0.4911341283613222,0.3525032628868554,0.17415786744991668,0.16327463559391703,0.10421287334628127,0.09648481541542354,0.05757107830595881
0.8250425805101872,0.79766509406922,0.41504504294172195,0.34883145201482146,0.2499634689069967,0.1759202406096751,0.09247739341618463,0.07401001326139654,0.08951098759608102
0.9293066599656895,0.7459493644456809,0.4115020050823851,0.29472655013106686,0.31245412643365095,0.2157532703708502,0.11667831633778904,0.10877328203406857,0.1000445446432147
0.8844267709421971,0.7978639850074976,0.5936039754752581,0.3627167685343008,0.23323367864329286,0.15103653540149373,0.16832272053013064,0.04280824513452097,0.014595737320585764
0.8142747729368099,0.732701256844301,0.45231806015084597,0.3874676960022929,0.18109443328529584,0.18280944931369453,0.13311622313218688,0.04237813149071537,0.03163413172491665
0.9122016358445652,0.7203206317297006,0.4597853088978639,0.3253719154407616,0.13764865708529617,0.14354248609797404,0.19052548530236285,0.09193724743001737,0.12311735639238885
0.8653177617476812,0.6756654646469268,0.38908389466252885,0.26724424537632585,0.2203255413682712,0.15772698497183849,0.1626368881757596,0.13100793281694173,0.08328509945819546
0.8574664685283381,0.7624858807137572,0.5213366018480583,0.3732249182584138,0.2253532079208161,0.13052002588126432,0.09941864648737499,0.148304085116218,0.09757764771009361
0.9731044486760825,0.6311556884729955,0.48526090296844343,0.3064981737542381,0.22036905912698834,0.19884987162961945,0.14708292331023617,0.153265066011483,0.06752532578258574
0.8484780644513729,0.7018133979793238,0.5072525118632099,0.36893089834392956,0.19728842817825196,0.24808897816997336,0.1513815955128364,0.25962022400159845,-0.027840376387558638
0.8527728427203887,0.7215250996098082,0.4362600709439998,0.4631767105145048,0.2622031030964714,0.22931215249277648,0.15102080803554335,0.10283170736381994,0.08790689095350307
0.8527527516773262,0.7866441740298638,0.4270454548351968,0.36256375435050503,0.23795830277702393,0.18165448812955826,0.16754295981468392,0.026325903707954887,0.10082319698361392
0.9528310366178938,0.6516851380717583,0.3754348269207897,0.4015977764890618,0.3155756993532695,0.2416920102744463,0.11156730992790011,0.15254879852222977,-0.011181213328698356
0.8020186434521782,0.72914560280708,0.4536685748990467,0.32132193167635204,0.21519199828766422,0.23452300644806548,0.136939584715272,0.07698896551391453,0.04559723477062347
0.7584013605460638,0.6899194237749834,0.4729801159336713,0.4000891659335526,0.12171397322124328,0.1519497639011944,0.1750576997679937,-0.07892626573708289,0.07364655330827188
0.9629046463080255,0.6689162826501563,0.41307499557915783,0.3610821250414797,0.2644455095897623,0.22827510346171062,0.15266396695954337,0.07977744205319633,0.055691048419821795
0.8497029374341688,0.7238368498374048,0.4980203418484202,0.3334347236925845,0.3094052263520741,0.27685339445046836,0.16647771142092022,-0.006140440992768378,0.09618170771884844
0.8722211029783411,0.7281080426975711,0.47613348960169,0.2837674951521007,0.1700347022127658,0.20932810550699488,0.20156376414795021,0.10049661572539889,0.09106643695663842
0.7932740789600227,0.6198273988560637,0.44545092039824147,0.3571280656909412,0.2678235995922523,0.20414065400381864,0.05939419005670844,0.13375495181045852,0.004843816583089418
0.7392975605362415,0.76517203827302,0.4310262777180184,0.4193511552396902,0.20164002969978498,0.1948951958447287,0.12963845853959993,0.134828937949713,0.07532627280296775
0.8618095302503639,0.7800717007776083,0.48158852198176955,0.36030522602401865,0.33861832239889256,0.15845272711257424,0.2034032770513693,0.0723952336461754,0.004210216236165201
0.8130583566077585,0.7516133561718314,0.4909849986704594,0.33346108595731944,0.2612193410242861,0.26670363158500726,0.07410610759108817,-0.00386316049826034,0.0899984315067236
0.8571732491610432,0.6819057436620607,0.414613767339784,0.3326531598761018,0.23527309010203545,0.12677187612353102,0.13427703807304092,0.021034248813387696,0.12139149482082505
0.991027640126917,0.8050008133538034,0.38999209702714055,0.30778686399187716,0.31700984820272543,0.22414037822790966,0.18582472665257377,0.05679795627913334,0.06900155844046987
0.8346921691786671,0.7327327545100387,0.418505580337469,0.3590360341111365,0.19323182619001128,0.18550763877271256,0.1946622664842945,0.1518868582387345,0.08895679569607164
0.7807855233109053,0.7743432481005081,0.524015447862586,0.40853524828209975,0.21538578349833276,0.19431197123127933,0.07665857379503369,0.1992262571933701,-0.03352744178201236
0.82557205892447,0.6523936725532391,0.43174804714482073,0.3640368533764088,0.3407402810331306,0.16718201816576417,0.17426204263093373,0.11348693143727204,-0.018094997053584472
0.9431762791589378,0.7997879769491016,0.4398082957610474,0.37958664914778295,0.2321033565053001,0.23062953980261253,0.14785750928894276,0.13030956335772825,0.096527152365637
0.9455689318637399,0.7795120494690724,0.5332350734217365,0.35625642411280806,0.2036046198829427,0.23083517229343886,0.20092155163900707,0.13956494876529776,0.04316820299990594
0.8767039920492025,0.7154146112939537,0.5187946810494166,0.4254443961609271,0.18180621551835485,0.15593708852042704,0.06182718257080912,0.0677181595031344,0.013430636283148938
0.8940369640594618,0.7591733341493159,0.5014510917806095,0.34146105775429886,0.2968727353581694,0.10663173075618491,0.2059431904966259,0.11912776275338971,0.12477058881563173
0.8603022632394025,0.7429083940299659,0.40318705971735536,0.3833442036868206,0.14958065616579735,0.23743345155605086,0.16774193692676648,0.021060116897009068,-0.03561190445623938
0.74733079066575,0.7780517057886244,0.4730224215204538,0.36077435117872975,0.21603552665823683,0.12543753286851672,0.09985399935452352,0.1732674544692463,0.03871401800813094
0.8677335549615591,0.6717760812249157,0.4671097556732194,0.4423051270862262,0.2626714328408248,0.25968296307188127,0.293648344836847,0.1348550043575932,-0.00519915625782684
0.8429904517538024,0.739935935306922,0.5022847261575624,0.3928544421414839,0.27338954325804365,0.1236723523910271,0.16202029279599015,0.13219851976616423,0.09808482043547584
0.818614960314834,0.7457782894019533,0.4629572245419964,0.4366010878665896,0.22849518183865372,0.14292307023595485,0.12028270195349876,0.13792181354608524,0.005451081542536644
0.8404976210202119,0.7297053109911765,0.4417701595619574,0.37676660352249713,0.29125318855488846,0.1935718098850066,0.12821238871299956,0.04237786040099098,0.08151689374515833
0.8926525083084085,0.6338865653195783,0.4777503882226238,0.29457019601226003,0.2931983843008938,0.1026423838355758,0.1363408908973333,0.11204092593275242,-0.00030296603269139993
0.8476684742800538,0.6715388970653542,0.44418432665622043,0.35586294925670164,0.25289408968521365,0.16461511760229589,0.08397047196437422,0.07969334499333117,0.035575716227419264
0.8034556073515055,0.7513773036115291,0.37619358022311333,0.3715268038965225,0.2200167823016507,0.28366159771780713,0.05562770036297178,0.12121161878964913,0.028693288082948964
0.7782147058790714,0.7558489528568122,0.44115756645402737,0.3786907848594572,0.3044464515388535,0.23673107628604056,0.12552340907653425,0.12420914178440828,0.00015323526312197022
0.8583187230667768,0.718311539937574,0.48390645116114345,0.30928900339331716,0.30122617054816286,0.2800504470868025,0.1373299715397399,0.025514124626183965,0.05051089796717221
0.9310031262659585,0.7059715857873161,0.4726044216367168,0.3936347522769871,0.25027280773638116,0.2926546618063059,0.10997568870655411,0.14036363938139915,-0.02041852346709358
0.7891237479618052,0.7433416426397996,0.40775928567244263,0.2954783419225493,0.2642330085830166,0.2819434406630073,0.1829619919405691,0.08120013371899845,0.0738263892236909
0.8990529819560247,0.7932103859602145,0.4506213159355914,0.38053390059097414,0.1744434400943956,0.24126281852231624,0.17651235290568126,0.23142317206697816,-0.004745738788717993
0.9765783819940954,0.7283276715827139,0.5342131553290242,0.2727471085764124,0.21386711164387356,0.20738283224952198,0.21158660246465033,0.05586914999572705,0.04561189546774815
0.8486165541013321,0.6573936791033977,0.4881597427722398,0.2890049460745684,0.28593322175080976,0.22697154417329105,0.09471286844299966,0.10966621289028775,-0.0051679259905720865
0.8568637431508642,0.7438870971798304,0.46946297633540685,0.30124837129237847,0.2317197659397007,0.3002306063391279,0.15933315203221315,0.08790695284058511,-0.0053665635671711134
0.8465103167713994,0.7357116253743367,0.4071105539812646,0.24969084725123708,0.25150142898953576,0.11431884928451125,0.16209578012124304,0.13321287975612747,0.026417307778065988
0.9489234070250777,0.7542968553089775,0.47157670307159394,0.41065654450343425,0.21578766826322515,0.2082997537651442,0.20163250993083004,0.15673741253980586,0.17392843622727117
0.9143704951975956,0.7391705356771457,0.5167536027080791,0.247149930154529,0.2385456486093698,0.22774995371417678,0.1806736165243695,0.05933950662855962,0.011071392783798727
0.8494939021146797,0.8275085303034351,0.5242925618903949,0.401009676273137,0.1571613812142673,0.17972595319268325,0.1466785855755385,0.07811343185555561,0.11985004428987167
0.8218026177352031,0.7055807724896995,0.4148788427482022,0.31535342656479415,0.24598378951165892,0.23611432417823938,0.11323412710101088,0.124205698947625,0.08912457040677534
0.8695994732908624,0.6766366579433947,0.40759512875948944,0.2951794181943945,0.29129131417223375,0.24684819830091667,0.1452749244446016,0.11903161365752027,0.06435019828086483
0.8333419946294547,0.703482456886646,0.4159306211667151,0.38742479915821143,0.3166503436060064,0.18519322353981116,0.15822832266430506,0.08407348396236179,0.0036654216754980137
0.8995936314057186,0.6596342758360397,0.3795903358631963,0.3565173568081499,0.25613154240268005,0.2562183304864784,0.1480080919647092,0.1389968993269241,0.0931485870792899
